Date,Product_ID,Product_Name,Sales,Weekday,Month,Year,Day_of_Year
2023-04-07,31,Air Fryer,99,Friday,April,2023,97
2023-04-08,31,Air Fryer,62,Saturday,April,2023,98
2023-04-09,31,Air Fryer,11,Sunday,April,2023,99
2023-04-10,31,Air Fryer,82,Monday,April,2023,100
2023-04-11,31,Air Fryer,45,Tuesday,April,2023,101
2023-04-12,31,Air Fryer,20,Wednesday,April,2023,102
2023-04-13,31,Air Fryer,95,Thursday,April,2023,103
2023-04-14,31,Air Fryer,77,Friday,April,2023,104
2023-04-15,31,Air Fryer,67,Saturday,April,2023,105
2023-04-16,31,Air Fryer,47,Sunday,April,2023,106
2023-04-17,31,Air Fryer,18,Monday,April,2023,107
2023-04-18,31,Air Fryer,7,Tuesday,April,2023,108
2023-04-19,31,Air Fryer,39,Wednesday,April,2023,109
2023-04-20,31,Air Fryer,23,Thursday,April,2023,110
2023-04-21,31,Air Fryer,90,Friday,April,2023,111
2023-04-22,31,Air Fryer,5,Saturday,April,2023,112
2023-04-23,31,Air Fryer,5,Sunday,April,2023,113
2023-04-24,31,Air Fryer,21,Monday,April,2023,114
2023-04-25,31,Air Fryer,45,Tuesday,April,2023,115
2023-04-26,31,Air Fryer,12,Wednesday,April,2023,116
2023-04-27,31,Air Fryer,81,Thursday,April,2023,117
2023-04-28,31,Air Fryer,90,Friday,April,2023,118
2023-04-29,31,Air Fryer,2,Saturday,April,2023,119
2023-04-30,31,Air Fryer,57,Sunday,April,2023,120
2023-05-01,31,Air Fryer,100,Monday,May,2023,121
2023-05-02,31,Air Fryer,72,Tuesday,May,2023,122
2023-05-03,31,Air Fryer,33,Wednesday,May,2023,123
2023-05-04,31,Air Fryer,23,Thursday,May,2023,124
2023-05-05,31,Air Fryer,3,Friday,May,2023,125
2023-05-06,31,Air Fryer,21,Saturday,May,2023,126
2023-05-07,31,Air Fryer,85,Sunday,May,2023,127
2023-05-08,31,Air Fryer,86,Monday,May,2023,128
2023-05-09,31,Air Fryer,84,Tuesday,May,2023,129
2023-05-10,31,Air Fryer,59,Wednesday,May,2023,130
2023-05-11,31,Air Fryer,56,Thursday,May,2023,131
2023-05-12,31,Air Fryer,49,Friday,May,2023,132
2023-05-13,31,Air Fryer,54,Saturday,May,2023,133
2023-05-14,31,Air Fryer,93,Sunday,May,2023,134
2023-05-15,31,Air Fryer,66,Monday,May,2023,135
2023-05-16,31,Air Fryer,96,Tuesday,May,2023,136
2023-05-17,31,Air Fryer,38,Wednesday,May,2023,137
2023-05-18,31,Air Fryer,76,Thursday,May,2023,138
2023-05-19,31,Air Fryer,86,Friday,May,2023,139
2023-05-20,31,Air Fryer,58,Saturday,May,2023,140
2023-05-21,31,Air Fryer,77,Sunday,May,2023,141
2023-05-22,31,Air Fryer,98,Monday,May,2023,142
2023-05-23,31,Air Fryer,88,Tuesday,May,2023,143
2023-05-24,31,Air Fryer,72,Wednesday,May,2023,144
2023-05-25,31,Air Fryer,38,Thursday,May,2023,145
2023-05-26,31,Air Fryer,66,Friday,May,2023,146
2023-05-27,31,Air Fryer,68,Saturday,May,2023,147
2023-05-28,31,Air Fryer,92,Sunday,May,2023,148
2023-05-29,31,Air Fryer,15,Monday,May,2023,149
2023-05-30,31,Air Fryer,77,Tuesday,May,2023,150
2023-05-31,31,Air Fryer,13,Wednesday,May,2023,151
2023-06-01,31,Air Fryer,67,Thursday,June,2023,152
2023-06-02,31,Air Fryer,35,Friday,June,2023,153
2023-06-03,31,Air Fryer,41,Saturday,June,2023,154
2023-06-04,31,Air Fryer,88,Sunday,June,2023,155
2023-06-05,31,Air Fryer,85,Monday,June,2023,156
2023-06-06,31,Air Fryer,72,Tuesday,June,2023,157
2023-06-07,31,Air Fryer,67,Wednesday,June,2023,158
2023-06-08,31,Air Fryer,45,Thursday,June,2023,159
2023-06-09,31,Air Fryer,32,Friday,June,2023,160
2023-06-10,31,Air Fryer,2,Saturday,June,2023,161
2023-06-11,31,Air Fryer,100,Sunday,June,2023,162
2023-06-12,31,Air Fryer,93,Monday,June,2023,163
2023-06-13,31,Air Fryer,22,Tuesday,June,2023,164
2023-06-14,31,Air Fryer,86,Wednesday,June,2023,165
2023-06-15,31,Air Fryer,33,Thursday,June,2023,166
2023-06-16,31,Air Fryer,93,Friday,June,2023,167
2023-06-17,31,Air Fryer,11,Saturday,June,2023,168
2023-06-18,31,Air Fryer,27,Sunday,June,2023,169
2023-06-19,31,Air Fryer,27,Monday,June,2023,170
2023-06-20,31,Air Fryer,14,Tuesday,June,2023,171
2023-06-21,31,Air Fryer,58,Wednesday,June,2023,172
2023-06-22,31,Air Fryer,63,Thursday,June,2023,173
2023-06-23,31,Air Fryer,22,Friday,June,2023,174
2023-06-24,31,Air Fryer,41,Saturday,June,2023,175
2023-06-25,31,Air Fryer,89,Sunday,June,2023,176
2023-06-26,31,Air Fryer,58,Monday,June,2023,177
2023-06-27,31,Air Fryer,90,Tuesday,June,2023,178
2023-06-28,31,Air Fryer,6,Wednesday,June,2023,179
2023-06-29,31,Air Fryer,64,Thursday,June,2023,180
2023-06-30,31,Air Fryer,25,Friday,June,2023,181
2023-07-01,31,Air Fryer,74,Saturday,July,2023,182
2023-07-02,31,Air Fryer,37,Sunday,July,2023,183
2023-07-03,31,Air Fryer,16,Monday,July,2023,184
2023-07-04,31,Air Fryer,73,Tuesday,July,2023,185
2023-07-05,31,Air Fryer,21,Wednesday,July,2023,186
2023-07-06,31,Air Fryer,4,Thursday,July,2023,187
2023-07-07,31,Air Fryer,33,Friday,July,2023,188
2023-07-08,31,Air Fryer,67,Saturday,July,2023,189
2023-07-09,31,Air Fryer,98,Sunday,July,2023,190
2023-07-10,31,Air Fryer,99,Monday,July,2023,191
2023-07-11,31,Air Fryer,64,Tuesday,July,2023,192
2023-07-12,31,Air Fryer,65,Wednesday,July,2023,193
2023-07-13,31,Air Fryer,55,Thursday,July,2023,194
2023-07-14,31,Air Fryer,3,Friday,July,2023,195
2023-07-15,31,Air Fryer,17,Saturday,July,2023,196
2023-07-16,31,Air Fryer,58,Sunday,July,2023,197
2023-07-17,31,Air Fryer,89,Monday,July,2023,198
2023-07-18,31,Air Fryer,5,Tuesday,July,2023,199
2023-07-19,31,Air Fryer,34,Wednesday,July,2023,200
2023-07-20,31,Air Fryer,96,Thursday,July,2023,201
2023-07-21,31,Air Fryer,88,Friday,July,2023,202
2023-07-22,31,Air Fryer,55,Saturday,July,2023,203
2023-07-23,31,Air Fryer,80,Sunday,July,2023,204
2023-07-24,31,Air Fryer,67,Monday,July,2023,205
2023-07-25,31,Air Fryer,78,Tuesday,July,2023,206
2023-07-26,31,Air Fryer,36,Wednesday,July,2023,207
2023-07-27,31,Air Fryer,49,Thursday,July,2023,208
2023-07-28,31,Air Fryer,85,Friday,July,2023,209
2023-07-29,31,Air Fryer,98,Saturday,July,2023,210
2023-07-30,31,Air Fryer,64,Sunday,July,2023,211
2023-07-31,31,Air Fryer,21,Monday,July,2023,212
2023-08-01,31,Air Fryer,14,Tuesday,August,2023,213
2023-08-02,31,Air Fryer,19,Wednesday,August,2023,214
2023-08-03,31,Air Fryer,82,Thursday,August,2023,215
2023-08-04,31,Air Fryer,76,Friday,August,2023,216
2023-08-05,31,Air Fryer,28,Saturday,August,2023,217
2023-08-06,31,Air Fryer,52,Sunday,August,2023,218
2023-08-07,31,Air Fryer,87,Monday,August,2023,219
2023-08-08,31,Air Fryer,31,Tuesday,August,2023,220
2023-08-09,31,Air Fryer,82,Wednesday,August,2023,221
2023-08-10,31,Air Fryer,30,Thursday,August,2023,222
2023-08-11,31,Air Fryer,51,Friday,August,2023,223
2023-08-12,31,Air Fryer,63,Saturday,August,2023,224
2023-08-13,31,Air Fryer,66,Sunday,August,2023,225
2023-08-14,31,Air Fryer,70,Monday,August,2023,226
2023-08-15,31,Air Fryer,76,Tuesday,August,2023,227
2023-08-16,31,Air Fryer,10,Wednesday,August,2023,228
2023-08-17,31,Air Fryer,30,Thursday,August,2023,229
2023-08-18,31,Air Fryer,22,Friday,August,2023,230
2023-08-19,31,Air Fryer,8,Saturday,August,2023,231
2023-08-20,31,Air Fryer,55,Sunday,August,2023,232
2023-08-21,31,Air Fryer,34,Monday,August,2023,233
2023-08-22,31,Air Fryer,75,Tuesday,August,2023,234
2023-08-23,31,Air Fryer,25,Wednesday,August,2023,235
2023-08-24,31,Air Fryer,69,Thursday,August,2023,236
2023-08-25,31,Air Fryer,91,Friday,August,2023,237
2023-08-26,31,Air Fryer,82,Saturday,August,2023,238
2023-08-27,31,Air Fryer,88,Sunday,August,2023,239
2023-08-28,31,Air Fryer,25,Monday,August,2023,240
2023-08-29,31,Air Fryer,57,Tuesday,August,2023,241
2023-08-30,31,Air Fryer,49,Wednesday,August,2023,242
2023-08-31,31,Air Fryer,14,Thursday,August,2023,243
2023-09-01,31,Air Fryer,49,Friday,September,2023,244
2023-09-02,31,Air Fryer,13,Saturday,September,2023,245
2023-09-03,31,Air Fryer,45,Sunday,September,2023,246
2023-09-04,31,Air Fryer,14,Monday,September,2023,247
2023-09-05,31,Air Fryer,72,Tuesday,September,2023,248
2023-09-06,31,Air Fryer,21,Wednesday,September,2023,249
2023-09-07,31,Air Fryer,42,Thursday,September,2023,250
2023-09-08,31,Air Fryer,11,Friday,September,2023,251
2023-09-09,31,Air Fryer,53,Saturday,September,2023,252
2023-09-10,31,Air Fryer,79,Sunday,September,2023,253
2023-09-11,31,Air Fryer,6,Monday,September,2023,254
2023-09-12,31,Air Fryer,88,Tuesday,September,2023,255
2023-09-13,31,Air Fryer,23,Wednesday,September,2023,256
2023-09-14,31,Air Fryer,16,Thursday,September,2023,257
2023-09-15,31,Air Fryer,21,Friday,September,2023,258
2023-09-16,31,Air Fryer,6,Saturday,September,2023,259
2023-09-17,31,Air Fryer,9,Sunday,September,2023,260
2023-09-18,31,Air Fryer,1,Monday,September,2023,261
2023-09-19,31,Air Fryer,12,Tuesday,September,2023,262
2023-09-20,31,Air Fryer,40,Wednesday,September,2023,263
2023-09-21,31,Air Fryer,58,Thursday,September,2023,264
2023-09-22,31,Air Fryer,43,Friday,September,2023,265
2023-09-23,31,Air Fryer,42,Saturday,September,2023,266
2023-09-24,31,Air Fryer,23,Sunday,September,2023,267
2023-09-25,31,Air Fryer,95,Monday,September,2023,268
2023-09-26,31,Air Fryer,53,Tuesday,September,2023,269
2023-09-27,31,Air Fryer,100,Wednesday,September,2023,270
2023-09-28,31,Air Fryer,49,Thursday,September,2023,271
2023-09-29,31,Air Fryer,89,Friday,September,2023,272
2023-09-30,31,Air Fryer,24,Saturday,September,2023,273
2023-10-01,31,Air Fryer,100,Sunday,October,2023,274
2023-10-02,31,Air Fryer,57,Monday,October,2023,275
2023-10-03,31,Air Fryer,57,Tuesday,October,2023,276
2023-10-04,31,Air Fryer,61,Wednesday,October,2023,277
2023-10-05,31,Air Fryer,11,Thursday,October,2023,278
2023-10-06,31,Air Fryer,5,Friday,October,2023,279
2023-10-07,31,Air Fryer,56,Saturday,October,2023,280
2023-10-08,31,Air Fryer,77,Sunday,October,2023,281
2023-10-09,31,Air Fryer,63,Monday,October,2023,282
2023-10-10,31,Air Fryer,79,Tuesday,October,2023,283
2023-10-11,31,Air Fryer,28,Wednesday,October,2023,284
2023-10-12,31,Air Fryer,85,Thursday,October,2023,285
2023-10-13,31,Air Fryer,3,Friday,October,2023,286
2023-10-14,31,Air Fryer,41,Saturday,October,2023,287
2023-10-15,31,Air Fryer,64,Sunday,October,2023,288
2023-10-16,31,Air Fryer,67,Monday,October,2023,289
2023-10-17,31,Air Fryer,20,Tuesday,October,2023,290
2023-10-18,31,Air Fryer,80,Wednesday,October,2023,291
2023-10-19,31,Air Fryer,23,Thursday,October,2023,292
2023-10-20,31,Air Fryer,18,Friday,October,2023,293
2023-10-21,31,Air Fryer,55,Saturday,October,2023,294
2023-10-22,31,Air Fryer,53,Sunday,October,2023,295
2023-10-23,31,Air Fryer,30,Monday,October,2023,296
2023-10-24,31,Air Fryer,32,Tuesday,October,2023,297
2023-10-25,31,Air Fryer,34,Wednesday,October,2023,298
2023-10-26,31,Air Fryer,70,Thursday,October,2023,299
2023-10-27,31,Air Fryer,51,Friday,October,2023,300
2023-10-28,31,Air Fryer,91,Saturday,October,2023,301
2023-10-29,31,Air Fryer,90,Sunday,October,2023,302
2023-10-30,31,Air Fryer,10,Monday,October,2023,303
2023-10-31,31,Air Fryer,23,Tuesday,October,2023,304
2023-11-01,31,Air Fryer,85,Wednesday,November,2023,305
2023-11-02,31,Air Fryer,88,Thursday,November,2023,306
2023-11-03,31,Air Fryer,79,Friday,November,2023,307
2023-11-04,31,Air Fryer,69,Saturday,November,2023,308
2023-11-05,31,Air Fryer,81,Sunday,November,2023,309
2023-11-06,31,Air Fryer,89,Monday,November,2023,310
2023-11-07,31,Air Fryer,6,Tuesday,November,2023,311
2023-11-08,31,Air Fryer,20,Wednesday,November,2023,312
2023-11-09,31,Air Fryer,43,Thursday,November,2023,313
2023-11-10,31,Air Fryer,85,Friday,November,2023,314
2023-11-11,31,Air Fryer,65,Saturday,November,2023,315
2023-11-12,31,Air Fryer,83,Sunday,November,2023,316
2023-11-13,31,Air Fryer,41,Monday,November,2023,317
2023-11-14,31,Air Fryer,49,Tuesday,November,2023,318
2023-11-15,31,Air Fryer,6,Wednesday,November,2023,319
2023-11-16,31,Air Fryer,52,Thursday,November,2023,320
2023-11-17,31,Air Fryer,53,Friday,November,2023,321
2023-11-18,31,Air Fryer,28,Saturday,November,2023,322
2023-11-19,31,Air Fryer,4,Sunday,November,2023,323
2023-11-20,31,Air Fryer,44,Monday,November,2023,324
2023-11-21,31,Air Fryer,53,Tuesday,November,2023,325
2023-11-22,31,Air Fryer,12,Wednesday,November,2023,326
2023-11-23,31,Air Fryer,25,Thursday,November,2023,327
2023-11-24,31,Air Fryer,36,Friday,November,2023,328
2023-11-25,31,Air Fryer,93,Saturday,November,2023,329
2023-11-26,31,Air Fryer,82,Sunday,November,2023,330
2023-11-27,31,Air Fryer,77,Monday,November,2023,331
2023-11-28,31,Air Fryer,97,Tuesday,November,2023,332
2023-11-29,31,Air Fryer,92,Wednesday,November,2023,333
2023-11-30,31,Air Fryer,30,Thursday,November,2023,334
2023-12-01,31,Air Fryer,70,Friday,December,2023,335
2023-12-02,31,Air Fryer,34,Saturday,December,2023,336
2023-12-03,31,Air Fryer,99,Sunday,December,2023,337
2023-12-04,31,Air Fryer,24,Monday,December,2023,338
2023-12-05,31,Air Fryer,60,Tuesday,December,2023,339
2023-12-06,31,Air Fryer,58,Wednesday,December,2023,340
2023-12-07,31,Air Fryer,52,Thursday,December,2023,341
2023-12-08,31,Air Fryer,97,Friday,December,2023,342
2023-12-09,31,Air Fryer,48,Saturday,December,2023,343
2023-12-10,31,Air Fryer,78,Sunday,December,2023,344
2023-12-11,31,Air Fryer,47,Monday,December,2023,345
2023-12-12,31,Air Fryer,26,Tuesday,December,2023,346
2023-12-13,31,Air Fryer,74,Wednesday,December,2023,347
2023-12-14,31,Air Fryer,78,Thursday,December,2023,348
2023-12-15,31,Air Fryer,69,Friday,December,2023,349
2023-12-16,31,Air Fryer,51,Saturday,December,2023,350
2023-12-17,31,Air Fryer,71,Sunday,December,2023,351
2023-12-18,31,Air Fryer,29,Monday,December,2023,352
2023-12-19,31,Air Fryer,39,Tuesday,December,2023,353
2023-12-20,31,Air Fryer,36,Wednesday,December,2023,354
2023-12-21,31,Air Fryer,33,Thursday,December,2023,355
2023-12-22,31,Air Fryer,85,Friday,December,2023,356
2023-12-23,31,Air Fryer,18,Saturday,December,2023,357
2023-12-24,31,Air Fryer,22,Sunday,December,2023,358
2023-12-25,31,Air Fryer,1,Monday,December,2023,359
2023-12-26,31,Air Fryer,41,Tuesday,December,2023,360
2023-12-27,31,Air Fryer,66,Wednesday,December,2023,361
2023-12-28,31,Air Fryer,13,Thursday,December,2023,362
2023-12-29,31,Air Fryer,14,Friday,December,2023,363
2023-12-30,31,Air Fryer,3,Saturday,December,2023,364
2023-12-31,31,Air Fryer,3,Sunday,December,2023,365
2023-01-01,32,Rice Cooker,85,Sunday,January,2023,1
2023-01-02,32,Rice Cooker,76,Monday,January,2023,2
2023-01-03,32,Rice Cooker,82,Tuesday,January,2023,3
2023-01-04,32,Rice Cooker,46,Wednesday,January,2023,4
2023-01-05,32,Rice Cooker,52,Thursday,January,2023,5
2023-01-06,32,Rice Cooker,58,Friday,January,2023,6
2023-01-07,32,Rice Cooker,78,Saturday,January,2023,7
2023-01-08,32,Rice Cooker,62,Sunday,January,2023,8
2023-01-09,32,Rice Cooker,37,Monday,January,2023,9
2023-01-10,32,Rice Cooker,95,Tuesday,January,2023,10
2023-01-11,32,Rice Cooker,45,Wednesday,January,2023,11
2023-01-12,32,Rice Cooker,52,Thursday,January,2023,12
2023-01-13,32,Rice Cooker,98,Friday,January,2023,13
2023-01-14,32,Rice Cooker,78,Saturday,January,2023,14
2023-01-15,32,Rice Cooker,80,Sunday,January,2023,15
2023-01-16,32,Rice Cooker,84,Monday,January,2023,16
2023-01-17,32,Rice Cooker,10,Tuesday,January,2023,17
2023-01-18,32,Rice Cooker,57,Wednesday,January,2023,18
2023-01-19,32,Rice Cooker,97,Thursday,January,2023,19
2023-01-20,32,Rice Cooker,90,Friday,January,2023,20
2023-01-21,32,Rice Cooker,2,Saturday,January,2023,21
2023-01-22,32,Rice Cooker,99,Sunday,January,2023,22
2023-01-23,32,Rice Cooker,71,Monday,January,2023,23
2023-01-24,32,Rice Cooker,31,Tuesday,January,2023,24
2023-01-25,32,Rice Cooker,4,Wednesday,January,2023,25
2023-01-26,32,Rice Cooker,53,Thursday,January,2023,26
2023-01-27,32,Rice Cooker,75,Friday,January,2023,27
2023-01-28,32,Rice Cooker,11,Saturday,January,2023,28
2023-01-29,32,Rice Cooker,91,Sunday,January,2023,29
2023-01-30,32,Rice Cooker,4,Monday,January,2023,30
2023-01-31,32,Rice Cooker,38,Tuesday,January,2023,31
2023-02-01,32,Rice Cooker,36,Wednesday,February,2023,32
2023-02-02,32,Rice Cooker,88,Thursday,February,2023,33
2023-02-03,32,Rice Cooker,54,Friday,February,2023,34
2023-02-04,32,Rice Cooker,46,Saturday,February,2023,35
2023-02-05,32,Rice Cooker,23,Sunday,February,2023,36
2023-02-06,32,Rice Cooker,66,Monday,February,2023,37
2023-02-07,32,Rice Cooker,37,Tuesday,February,2023,38
2023-02-08,32,Rice Cooker,55,Wednesday,February,2023,39
2023-02-09,32,Rice Cooker,81,Thursday,February,2023,40
2023-02-10,32,Rice Cooker,25,Friday,February,2023,41
2023-02-11,32,Rice Cooker,75,Saturday,February,2023,42
2023-02-12,32,Rice Cooker,97,Sunday,February,2023,43
2023-02-13,32,Rice Cooker,4,Monday,February,2023,44
2023-02-14,32,Rice Cooker,87,Tuesday,February,2023,45
2023-02-15,32,Rice Cooker,79,Wednesday,February,2023,46
2023-02-16,32,Rice Cooker,21,Thursday,February,2023,47
2023-02-17,32,Rice Cooker,96,Friday,February,2023,48
2023-02-18,32,Rice Cooker,78,Saturday,February,2023,49
2023-02-19,32,Rice Cooker,66,Sunday,February,2023,50
2023-02-20,32,Rice Cooker,41,Monday,February,2023,51
2023-02-21,32,Rice Cooker,100,Tuesday,February,2023,52
2023-02-22,32,Rice Cooker,76,Wednesday,February,2023,53
2023-02-23,32,Rice Cooker,6,Thursday,February,2023,54
2023-02-24,32,Rice Cooker,56,Friday,February,2023,55
2023-02-25,32,Rice Cooker,48,Saturday,February,2023,56
2023-02-26,32,Rice Cooker,86,Sunday,February,2023,57
2023-02-27,32,Rice Cooker,33,Monday,February,2023,58
2023-02-28,32,Rice Cooker,45,Tuesday,February,2023,59
2023-03-01,32,Rice Cooker,88,Wednesday,March,2023,60
2023-03-02,32,Rice Cooker,21,Thursday,March,2023,61
2023-03-03,32,Rice Cooker,99,Friday,March,2023,62
2023-03-04,32,Rice Cooker,69,Saturday,March,2023,63
2023-03-05,32,Rice Cooker,18,Sunday,March,2023,64
2023-03-06,32,Rice Cooker,11,Monday,March,2023,65
2023-03-07,32,Rice Cooker,93,Tuesday,March,2023,66
2023-03-08,32,Rice Cooker,72,Wednesday,March,2023,67
2023-03-09,32,Rice Cooker,10,Thursday,March,2023,68
2023-03-10,32,Rice Cooker,25,Friday,March,2023,69
2023-03-11,32,Rice Cooker,9,Saturday,March,2023,70
2023-03-12,32,Rice Cooker,23,Sunday,March,2023,71
2023-03-13,32,Rice Cooker,16,Monday,March,2023,72
2023-03-14,32,Rice Cooker,56,Tuesday,March,2023,73
2023-03-15,32,Rice Cooker,73,Wednesday,March,2023,74
2023-03-16,32,Rice Cooker,71,Thursday,March,2023,75
2023-03-17,32,Rice Cooker,30,Friday,March,2023,76
2023-03-18,32,Rice Cooker,10,Saturday,March,2023,77
2023-03-19,32,Rice Cooker,56,Sunday,March,2023,78
2023-03-20,32,Rice Cooker,13,Monday,March,2023,79
2023-03-21,32,Rice Cooker,47,Tuesday,March,2023,80
2023-03-22,32,Rice Cooker,13,Wednesday,March,2023,81
2023-03-23,32,Rice Cooker,98,Thursday,March,2023,82
2023-03-24,32,Rice Cooker,31,Friday,March,2023,83
2023-03-25,32,Rice Cooker,81,Saturday,March,2023,84
2023-03-26,32,Rice Cooker,36,Sunday,March,2023,85
2023-03-27,32,Rice Cooker,97,Monday,March,2023,86
2023-03-28,32,Rice Cooker,29,Tuesday,March,2023,87
2023-03-29,32,Rice Cooker,99,Wednesday,March,2023,88
2023-03-30,32,Rice Cooker,86,Thursday,March,2023,89
2023-03-31,32,Rice Cooker,42,Friday,March,2023,90
2023-04-01,32,Rice Cooker,18,Saturday,April,2023,91
2023-04-02,32,Rice Cooker,74,Sunday,April,2023,92
2023-04-03,32,Rice Cooker,70,Monday,April,2023,93
2023-04-04,32,Rice Cooker,41,Tuesday,April,2023,94
2023-04-05,32,Rice Cooker,58,Wednesday,April,2023,95
2023-04-06,32,Rice Cooker,22,Thursday,April,2023,96
2023-04-07,32,Rice Cooker,21,Friday,April,2023,97
2023-04-08,32,Rice Cooker,77,Saturday,April,2023,98
2023-04-09,32,Rice Cooker,19,Sunday,April,2023,99
2023-04-10,32,Rice Cooker,12,Monday,April,2023,100
2023-04-11,32,Rice Cooker,37,Tuesday,April,2023,101
2023-04-12,32,Rice Cooker,46,Wednesday,April,2023,102
2023-04-13,32,Rice Cooker,90,Thursday,April,2023,103
2023-04-14,32,Rice Cooker,54,Friday,April,2023,104
2023-04-15,32,Rice Cooker,52,Saturday,April,2023,105
2023-04-16,32,Rice Cooker,25,Sunday,April,2023,106
2023-04-17,32,Rice Cooker,87,Monday,April,2023,107
2023-04-18,32,Rice Cooker,67,Tuesday,April,2023,108
2023-04-19,32,Rice Cooker,41,Wednesday,April,2023,109
2023-04-20,32,Rice Cooker,54,Thursday,April,2023,110
2023-04-21,32,Rice Cooker,38,Friday,April,2023,111
2023-04-22,32,Rice Cooker,30,Saturday,April,2023,112
2023-04-23,32,Rice Cooker,73,Sunday,April,2023,113
2023-04-24,32,Rice Cooker,8,Monday,April,2023,114
2023-04-25,32,Rice Cooker,1,Tuesday,April,2023,115
2023-04-26,32,Rice Cooker,89,Wednesday,April,2023,116
2023-04-27,32,Rice Cooker,7,Thursday,April,2023,117
2023-04-28,32,Rice Cooker,86,Friday,April,2023,118
2023-04-29,32,Rice Cooker,25,Saturday,April,2023,119
2023-04-30,32,Rice Cooker,26,Sunday,April,2023,120
2023-05-01,32,Rice Cooker,62,Monday,May,2023,121
